               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 142,            0.045743,            0.037353,              0.0112,             0.20338,             0.45055,             0.25373,             0.12866,            0.041142,            0.011285,           0.0077259,            0.005347,            0.005347,            0.005347
                 143,            0.045467,            0.036167,            0.010462,             0.27842,             0.19231,             0.21989,            0.087999,            0.041696,            0.017337,           0.0056631,            0.005314,            0.005314,            0.005314
                 144,            0.045969,            0.034308,            0.011228,             0.22411,             0.45055,             0.28371,             0.15314,            0.038997,            0.010952,           0.0039272,            0.005281,            0.005281,            0.005281
                 145,            0.046127,            0.038517,            0.010234,             0.28332,             0.26374,             0.23942,             0.10448,            0.041054,            0.015975,           0.0052505,            0.005248,            0.005248,            0.005248
                 146,            0.047976,            0.035429,            0.010614,             0.96235,             0.11538,             0.20115,             0.10121,            0.040193,            0.018677,           0.0040856,            0.005215,            0.005215,            0.005215
                 147,            0.046692,            0.035028,            0.010817,             0.19594,             0.26374,              0.2007,             0.12078,            0.041967,            0.012611,            0.011744,            0.005182,            0.005182,            0.005182
                 148,            0.044648,            0.038751,            0.010003,             0.34569,             0.26374,             0.25231,             0.12363,            0.041768,            0.013183,            0.010602,            0.005149,            0.005149,            0.005149
                 149,            0.044412,             0.03716,            0.010093,             0.27861,             0.25824,             0.26726,             0.10761,            0.041839,            0.012868,           0.0084773,            0.005116,            0.005116,            0.005116
                 150,            0.045022,            0.036376,           0.0099812,             0.17883,             0.37363,             0.23713,             0.11322,            0.041069,            0.011674,           0.0072296,            0.005083,            0.005083,            0.005083
                 151,            0.045021,            0.034767,            0.011527,             0.28465,             0.37363,             0.23898,             0.10467,             0.04234,            0.012918,           0.0084099,             0.00505,             0.00505,             0.00505
                 152,            0.045093,            0.037166,           0.0099105,             0.28589,              0.3022,             0.28957,            0.084813,            0.041513,            0.010372,           0.0055407,            0.005017,            0.005017,            0.005017
                 153,            0.045503,            0.037844,           0.0099064,             0.12471,             0.41209,             0.23308,            0.058043,            0.046988,            0.011359,            0.005745,            0.004984,            0.004984,            0.004984
                 154,            0.043787,            0.036486,           0.0088728,             0.21286,             0.34066,             0.19413,             0.06576,             0.05456,            0.011362,           0.0065604,            0.004951,            0.004951,            0.004951
                 155,            0.044194,            0.036442,           0.0086415,             0.26328,             0.45055,             0.26139,             0.10425,            0.038676,            0.010933,           0.0059014,            0.004918,            0.004918,            0.004918
                 156,            0.044116,             0.03717,           0.0096312,             0.33411,                0.43,             0.29388,              0.1078,            0.041532,            0.011758,           0.0050372,            0.004885,            0.004885,            0.004885
                 157,            0.045949,            0.035958,           0.0090997,              0.3537,             0.25275,             0.23553,            0.077263,            0.055528,            0.023184,           0.0074924,            0.004852,            0.004852,            0.004852
