               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.028285,            0.010188,           0.0040129,             0.65918,             0.52747,             0.60462,             0.39302,            0.028194,           0.0063544,            0.020697,            0.004819,            0.004819,            0.004819
                 159,            0.025641,           0.0098696,            0.008167,             0.70492,             0.52747,             0.59249,             0.41043,             0.02602,           0.0061878,            0.021634,            0.004786,            0.004786,            0.004786
                 160,            0.028958,            0.010478,           0.0064191,             0.73565,             0.52747,             0.59161,             0.39444,            0.025881,           0.0060818,            0.022263,            0.004753,            0.004753,            0.004753
                 161,            0.027243,           0.0096773,            0.010201,             0.61347,             0.56593,             0.58317,             0.39793,            0.027339,           0.0061587,            0.022442,             0.00472,             0.00472,             0.00472
                 162,            0.029458,            0.010834,           0.0062197,             0.67534,             0.44824,             0.57474,             0.37516,            0.026135,           0.0060679,            0.021767,            0.004687,            0.004687,            0.004687
                 163,            0.029099,            0.010089,           0.0087806,             0.61359,             0.65088,             0.61367,             0.43392,            0.027298,           0.0052741,            0.018169,            0.004654,            0.004654,            0.004654
                 164,            0.028735,             0.01032,            0.006157,             0.67003,             0.63187,             0.59758,               0.384,            0.025135,            0.004841,             0.01771,            0.004621,            0.004621,            0.004621
                 165,            0.030015,            0.010795,           0.0084702,             0.65685,             0.63187,             0.62308,             0.41658,            0.025468,           0.0046289,            0.017269,            0.004588,            0.004588,            0.004588
                 166,            0.029866,            0.008702,           0.0093417,             0.63817,             0.61226,             0.63533,             0.39626,            0.025955,            0.004589,            0.017144,            0.004555,            0.004555,            0.004555
                 167,            0.028727,            0.011942,           0.0048338,             0.63602,             0.61179,             0.62539,             0.39345,            0.026955,           0.0045282,            0.017412,            0.004522,            0.004522,            0.004522
                 168,            0.029963,            0.010982,           0.0039601,             0.55851,             0.65041,             0.60861,             0.37173,            0.028323,            0.004565,             0.01758,            0.004489,            0.004489,            0.004489
                 169,            0.027888,            0.010439,           0.0040738,             0.54387,             0.67033,             0.62893,             0.38165,            0.029149,            0.004492,            0.017559,            0.004456,            0.004456,            0.004456
                 170,            0.030887,            0.010885,           0.0077382,             0.74558,             0.52822,             0.62234,              0.4167,            0.027535,           0.0047607,            0.017682,            0.004423,            0.004423,            0.004423
                 171,            0.034691,           0.0099134,           0.0052669,             0.65365,              0.5989,             0.64869,             0.39509,            0.028086,           0.0050658,            0.018935,             0.00439,             0.00439,             0.00439
                 172,             0.03116,            0.011113,           0.0065932,              0.6142,             0.56044,             0.62623,              0.3989,             0.02653,           0.0053692,            0.019751,            0.004357,            0.004357,            0.004357
                 173,             0.02794,           0.0098731,           0.0031729,             0.72053,             0.56044,             0.61444,             0.39996,            0.024806,           0.0059611,            0.020151,            0.004324,            0.004324,            0.004324
                 174,            0.027316,           0.0098279,           0.0036719,             0.63751,             0.56044,             0.60767,             0.40095,            0.024085,           0.0061209,            0.020246,            0.004291,            0.004291,            0.004291
                 175,            0.025174,             0.01012,           0.0054022,             0.59859,              0.5989,             0.60165,             0.40283,            0.023555,           0.0062576,            0.020677,            0.004258,            0.004258,            0.004258
                 176,            0.028921,            0.011361,           0.0060031,              0.5995,             0.61449,             0.61357,             0.40295,            0.023751,           0.0063186,            0.020798,            0.004225,            0.004225,            0.004225
                 177,            0.029358,             0.01055,           0.0059492,             0.56488,             0.63736,             0.61337,             0.39894,            0.024315,           0.0063249,            0.020181,            0.004192,            0.004192,            0.004192
                 178,            0.027434,            0.010964,           0.0041309,             0.59419,             0.61021,             0.64591,             0.40962,            0.025232,           0.0060736,            0.020701,            0.004159,            0.004159,            0.004159
                 179,            0.025788,           0.0095054,           0.0041151,             0.58287,             0.70879,             0.69078,              0.4136,            0.031642,           0.0057434,            0.020304,            0.004126,            0.004126,            0.004126
                 180,            0.031245,           0.0091147,           0.0045924,             0.52276,             0.74725,             0.68455,             0.42347,            0.026628,            0.005806,            0.019627,            0.004093,            0.004093,            0.004093
                 181,            0.028353,           0.0091028,           0.0057885,             0.59059,             0.63736,             0.67043,             0.38125,            0.025521,           0.0057639,            0.019924,             0.00406,             0.00406,             0.00406
                 182,            0.023387,           0.0087507,           0.0025569,             0.61406,             0.63736,             0.66572,             0.38476,            0.026943,           0.0057716,             0.01995,            0.004027,            0.004027,            0.004027
                 183,            0.025701,           0.0097324,            0.003539,             0.61418,             0.68384,             0.67589,             0.40323,            0.027565,           0.0056334,            0.019403,            0.003994,            0.003994,            0.003994
                 184,            0.024647,            0.010899,           0.0028138,             0.58049,              0.6886,             0.67528,             0.41443,            0.027158,           0.0056549,            0.018986,            0.003961,            0.003961,            0.003961
                 185,            0.027193,           0.0085059,           0.0059925,              0.4877,             0.71682,              0.6972,             0.41796,            0.025859,           0.0057268,            0.018242,            0.003928,            0.003928,            0.003928
                 186,            0.028187,            0.010022,           0.0033143,             0.64135,             0.52747,             0.65312,              0.4071,            0.027342,           0.0058424,            0.018181,            0.003895,            0.003895,            0.003895
